,SOC,U[V],dE/dx,dx/dE,dqdv
14065,64.48733378625695,0.00526548485516822,0.0002017354821260221,4956.986195295631,4956.986195295631
14066,64.4895541123228,0.0052652756614914135,0.00010109535828922954,9891.65098103755,9891.65098103755
14067,64.49176986610979,0.00526455208904318,1.417888770300695e-05,70527.39403443669,70527.39403443669
14068,64.49398081123694,0.005265144838609296,5.008689305249904e-05,19965.30307743067,19965.30307743067
14069,64.49618736414934,0.005264089957468215,0.0002248858195266058,4446.701006337538,4446.701006337538
14070,64.49838909177274,0.005263069907791443,0.0002338683725037281,4275.909518222944,4275.909518222944
14071,64.5005862189691,0.005261932148254408,7.606856668211033e-05,13146.034474121074,13146.034474121074
14078,64.51583829497795,0.005263885066501704,0.00016346247827929693,6117.611885777052,6117.611885777052
14079,64.51799931378852,0.00526320073067356,0.00036331040291923795,2752.467289581837,2752.467289581837
14080,64.52015583782833,0.005260532947844109,0.00029150549549970535,3430.467059585883,3430.467059585883
14081,64.5223077169122,0.0052605111269561754,0.0002182682650466226,4581.518068081944,4581.518068081944
14082,64.52445500782306,0.005258519074534276,0.00025606382788181974,3905.2763065837107,3905.2763065837107
14083,64.52659781864764,0.005258148529221344,0.00010062902055715301,9937.491137877492,9937.491137877492
14084,64.52873636828373,0.0052575906111195355,8.02767095463022e-06,124569.13165121916,124569.13165121916
14085,64.53087034857202,0.005258074461136951,0.00018047270221161347,5541.004194792013,5541.004194792013
14086,64.53299983017975,0.0052559254622347,0.0003751242921261399,2665.7831044003365,2665.7831044003365
14097,64.55613435190511,0.005262250446370884,6.708601370536406e-05,14906.236706683945,14906.236706683945
14098,64.55821101098303,0.005261587828985188,1.1347551474261383e-05,88124.73794617358,88124.73794617358
14099,64.56028317056143,0.005262145747086996,6.095700351542038e-05,16405.005861993013,16405.005861993013
14100,64.56235104287097,0.005261025403282116,0.00022489692280633936,4446.481470362796,4446.481470362796
14101,64.56441479047726,0.005260070713823656,0.00018897781417786576,5291.6264501757905,5291.6264501757905
14102,64.56647409252969,0.005259281781157104,0.00019747182286410247,5064.0136172145785,5064.0136172145785
14111,64.58481170592329,0.005267559785986068,2.0785338903350602e-05,48110.834499734796,48110.834499734796
14112,64.58682760744544,0.005268261639991853,5.290712600160505e-05,18901.045578806585,18901.045578806585
14113,64.58883903765934,0.00526707163325836,5.055323078429353e-05,19781.129405297903,19781.129405297903
14114,64.5908460880111,0.005267795205706591,7.094995491511267e-06,140944.4165533917,140944.4165533917
14115,64.59284901726458,0.005267006170594556,0.00013559324716463865,7374.998540936114,7374.998540936114
14117,64.59684208718647,0.00526729393995702,8.97589100944197e-05,11140.955242750546,11140.955242750546
14118,64.5988322845923,0.005265715972178436,0.000497004989319002,2012.052235874339,2012.052235874339
14119,64.60081845908392,0.005262708275235539,0.000214959487806819,4652.039368919066,4652.039368919066
14122,64.60675038957385,0.005263828414149456,7.087223195631968e-05,14109.898508859224,14109.898508859224
14123,64.60871925688464,0.005264120486222216,0.0001152742459925185,8674.964571573964,8674.964571573964
14124,64.61068407417223,0.005262764825142296,0.00021259448930986794,4703.790786140491,4703.790786140491
14125,64.61264420057947,0.005262158962554324,3.400934458395948e-05,29403.683376822566,29403.683376822566
14126,64.6145996194745,0.005262451034627088,6.046845922434677e-05,16537.54722424553,16537.54722424553
14127,64.61655074279747,0.005261601044452521,0.0001530698088274336,6532.966936199486,6532.966936199486
14128,64.6184976985305,0.005261038721194932,1.8431443686039088e-05,54255.10974799282,54255.10974799282
14130,64.62237933384203,0.005263505915768168,9.58990235637209e-05,10427.634847976755,10427.634847976755
14131,64.62431395301454,0.005260546163311436,0.0003014096206615291,3317.744131077222,3317.744131077222
14132,64.62624433586187,0.005260724930679715,0.00012850935495248492,7781.534662357773,7781.534662357773
14133,64.62817080816174,0.005259360459288236,3.1666552645817494e-05,31579.061073832414,31579.061073832414
14137,64.63583588134905,0.00526152236632138,2.1740220926218704e-05,45997.69263586462,45997.69263586462
14138,64.63774232922839,0.0052613915434392595,0.00014362091811926888,6962.774038037814,6962.774038037814
14141,64.64343683876388,0.005262572944752164,2.740289338389785e-05,36492.49683201729,36492.49683201729
14142,64.64532677022846,0.00526134370139858,0.00013463836514186455,7427.303495154067,7427.303495154067
14145,64.65097248179687,0.005261792719951688,0.00015022736931989456,6656.576657949707,6656.576657949707
14148,64.65658249576887,0.005261919240123508,0.00023622226772132164,4233.301160158742,4233.301160158742
14149,64.6584441184372,0.005260842538094496,4.914311430955252e-05,20348.73072351498,20348.73072351498
14154,64.66769608755482,0.0052625206975557,0.00027023161230575114,3700.529303242875,3700.529303242875
14156,64.67136929996792,0.0052625251027114805,1.3224005680514875e-05,75620.0522110684,75620.0522110684
14157,64.67319981768294,0.005260528645133801,0.00029291561197472836,3413.9525485117406,3413.9525485117406
14160,64.6786677766488,0.005261208678251647,0.00020693181685218877,4832.509641155372,4832.509641155372
14161,64.68048239028808,0.005260005558496296,9.402256935680937e-05,10635.744235036449,10635.744235036449
14165,64.6877023032884,0.005261382938018668,0.00011338668850634344,8819.377416988898,8819.377416988898
14168,64.69307601065363,0.0052630829183678085,0.0002007917033833576,4980.28545577289,4980.28545577289
14169,64.69485974947132,0.005261661897069571,0.00029480316946052743,3392.0937886452903,3392.0937886452903
14170,64.69663956674596,0.005260362888341896,6.519845621862494e-05,15337.78647529287,15337.78647529287
14175,64.70548079590495,0.0052643078590111,3.7751149719741115e-06,264892.59464250767,264892.59464250767
14177,64.70898998665358,0.0052648091247606684,0.0002012691443941336,4968.47146148621,4968.47146148621
14178,64.71073914321543,0.005263296517200403,0.00024283982220139885,4117.940751787619,4117.940751787619
14184,64.72115220446196,0.005264765482984812,5.76260197167137e-05,17353.2720968053,17353.2720968053
14188,64.72801703082149,0.005268274650568244,4.959834876227149e-05,20161.961536120347,20161.961536120347
14189,64.72972350858194,0.005266178001307935,0.00032172862183364926,3108.2096280418996,3108.2096280418996
14190,64.73142606077101,0.005265306190245431,0.00018378147945141707,5441.244694432617,5441.244694432617
14191,64.73312468378414,0.0052644823236690915,0.00016960259174850413,5896.1363130750615,5896.1363130750615
14192,64.73481961975385,0.005263741335488704,5.38509047449276e-05,18569.79014069756,18569.79014069756
14196,64.74156114558001,0.005265184177674872,0.00010440413552959716,9578.164647668707,9578.164647668707
14197,64.74323721624647,0.005264482426114572,0.000297157064678779,3365.2237111743602,3365.2237111743602
14198,64.74490941254174,0.0052624424292065045,0.00040723497594494283,2455.5847583563095,2455.5847583563095
14199,64.74657800175713,0.005260725033125212,7.321502389446167e-05,13658.398875092695,13658.398875092695
14201,64.74990457779984,0.0052610433312416886,0.0003231498415875598,3094.539657167193,3094.539657167193
14202,64.75156239264547,0.005258785330345251,0.00026503527758061854,3773.082621787281,3773.082621787281
14205,64.75651297439333,0.005258977313180868,0.0001393572588571612,7175.801305226467,7175.801305226467
14206,64.75815593044297,0.00525764347298888,0.00010630279629512977,9407.090263398975,9407.090263398975
14207,64.75979530241013,0.005257996500124176,3.786218251331649e-06,264115.78351255646,264115.78351255646
14208,64.76143137020726,0.005257608539079088,0.0002537099326647902,3941.5090670542745,3941.5090670542745
14209,64.76306379967146,0.005255655620831788,0.00039449951455512554,2534.857365103968,2534.857365103968
14210,64.76469260725437,0.005253968651059019,0.00016630491778768205,6013.051287374909,6013.051287374909
14211,64.7663176695313,0.005254121192383589,7.418100919621727e-05,13480.539168116267,13480.539168116267
14212,64.76793899385716,0.005253284212785389,5.103067179629163e-05,19596.057915754685,19596.057915754685
14215,64.77278188258346,0.005256444553498333,1.0859007183657808e-05,92089.4500838846,92089.4500838846
14216,64.7743893546421,0.00525513253419428,0.00012708813519810434,7868.5551443587165,7868.5551443587165
14228,64.79340655707419,0.005263663169584968,6.047956250426835e-05,16534.51114051007,16534.51114051007
14229,64.794968777934,0.005262303103349269,0.00012190290375148322,8203.250039380893,8203.250039380893
14236,64.80580819074993,0.005266016957008247,0.00018709025669122066,5345.013779367623,5345.013779367623
14237,64.80734314240823,0.005264504349447984,0.00025748504763573027,3883.7206633245823,3883.7206633245823
14238,64.80887470277759,0.00526364124625156,7.464734692763574e-05,13396.323394713747,13396.323394713747
14242,64.81496770491871,0.005265354339622556,5.6693344253406733e-05,17638.754833904677,17638.754833904677
14243,64.81648239229436,0.005265672535293544,0.0002763828290546919,3618.1697807359637,3618.1697807359637
14244,64.81799363294387,0.005262804266653357,0.00044221030583140996,2261.36746885597,2261.36746885597
14245,64.81950180360909,0.005261592439031924,0.0002173244863041461,4601.414304509147,4601.414304509147
14246,64.82100667411147,0.005260799101209596,7.228234843087268e-05,13834.636279925953,13834.636279925953
14248,64.82400634559124,0.005261601146898001,3.213289037808202e-05,31120.76094723506,31120.76094723506
14249,64.82550117706604,0.005260629041707388,0.00018331514171981059,5455.0867463444865,5455.0867463444865
14255,64.83440288787794,0.005263658559538215,6.236711999053742e-05,16034.089759984488,16034.089759984488
14257,64.83734454121499,0.005264107475645841,0.0002442499386762339,4094.16684163656,4094.16684163656
14258,64.83881047206546,0.005261810340574804,0.0002286498312195984,4373.499838885017,4373.499838885017
14263,64.8460913258015,0.005267233087339956,6.85072334593686e-05,14596.998732887037,14596.998732887037
14264,64.84753786229054,0.005265232224606496,0.00028488794102019216,3510.1520844264955,3510.1520844264955
14267,64.8518581010002,0.005265201695852484,3.73181218241391e-05,26796.632604193746,26796.632604193746
14271,64.85757451408972,0.005268763008186895,9.685390558593095e-05,10324.828864157445,10324.828864157445
14275,64.86324027758027,0.005270680992524408,9.63764645744029e-05,10375.977209954586,10375.977209954586
14276,64.86464883251206,0.005270855354736908,8.038774233987758e-06,124397.07483909951,124397.07483909951
14277,64.8660540885892,0.005270606821994532,7.842246189979787e-05,12751.44870200227,12751.44870200227
14284,64.87580271547779,0.005275746204553,4.677811581269545e-05,21377.517726539187,21377.517726539187
14285,64.87718358866279,0.005275698260066836,0.00016298503726814488,6135.532541890875,6135.532541890875
14286,64.87856145390792,0.005274242407304296,3.400934458405349e-05,29403.68337674129,29403.68337674129
14290,64.88404123261094,0.005276068907825265,9.070268883727222e-05,11025.03148273894,11025.03148273894
14292,64.8867637979304,0.005276068907825265,2.976789188075492e-05,33593.2421417623,33593.2421417623
14293,64.88812056385754,0.00527472195461142,0.00016109747978253387,6207.421750792774,6207.421750792774
14294,64.88947430870599,0.005274582526308712,0.00025322138837390463,3949.113486904227,3949.113486904227
14295,64.89082509345961,0.005272385582920299,0.00020551059709762018,4865.929125421144,4865.929125421144
14296,64.89217302586049,0.005272686362859141,6.142334124665083e-05,16280.455926101642,16280.455926101642
14297,64.89351802085163,0.005271818854506936,0.0001285093549520149,7781.534662386234,7781.534662386234
14298,64.8948601023217,0.005271500658835945,0.00022346459977288328,4474.981724247792,4474.981724247792
14299,64.89619958297963,0.005269757036710936,0.00011479680498155448,8711.043832279825,8711.043832279825
14303,64.90152876723016,0.0052744211746725885,0.00010111756484766258,9889.478662846932,9889.478662846932
14304,64.9028541438365,0.005272350546565031,0.0003278909418604435,3049.7945271864774,3049.7945271864774
14305,64.90417698709521,0.005271395857106576,2.6936555651633325e-05,37124.271303757574,37124.271303757574
14306,64.90549683152877,0.0052721020138226556,3.5896902070134556e-05,27857.55712418366,27857.55712418366
14307,64.90681403624839,0.005271064650859212,9.022524782621419e-05,11083.3721612617,11083.3721612617
14310,64.91074842950938,0.005271579132076124,0.0001341720274103521,7453.118353362861,7453.118353362861
14311,64.91205426716827,0.0052717490891328435,0.0002272508180238389,4400.424203952035,4400.424203952035
14312,64.91335758279475,0.005269482380370336,0.00022582959826983434,4428.1175171960485,4428.1175171960485
14314,64.91595608469764,0.0052700271854502845,3.213289037808202e-05,31120.76094723506,31120.76094723506
14315,64.91725124346304,0.005269368973220367,0.0001776413659826799,5629.319468853332,5629.319468853332
14316,64.91854377947597,0.00526838816016368,3.306556584148299e-05,30242.94230420918,30242.94230420918
14320,64.92368728360181,0.0052695258172552285,6.898467447052063e-05,14495.973311105965,14495.973311105965
14324,64.9287885404197,0.005271330496888252,2.6936555651727332e-05,37124.27130362801,37124.27130362801
14325,64.93005745653568,0.0052701535007311315,0.00041717241094418113,2397.090444539974,2397.090444539974
14326,64.93132379249539,0.00526748141519138,0.00031653228710701255,3159.2353789233584,3159.2353789233584
